epochs,acc,loss,val_acc,val_loss,train_data,features_nb,loss_fct,optimizer,activation_fct,layer_nb,unit_nb,batch_size,dropout,cell_type,encoder
4,0.7901344299316406,0.0423260762670213,0.7200229167938232,0.05711762232764813,494021,4,mse,nadam,relu,2,128,1024,0.2,CuDNNLSTM,labelencoder
0,0.9796769618988037,0.008790983177977081,0.9237916469573975,0.030042148949624845,494021,4,mse,nadam,tanh,2,128,1024,0.2,CuDNNLSTM,labelencoder
1,0.9749463796615601,0.009385537887399825,0.9235023260116577,0.02905915633984187,494021,4,mse,nadam,tanh,2,128,1024,0.2,CuDNNLSTM,labelencoder
2,0.9966701865196228,0.0012498512158555268,0.9227692484855652,0.029650642532415453,494021,4,mse,nadam,tanh,2,128,1024,0.2,CuDNNLSTM,labelencoder
3,0.9968888163566589,0.0010605043097522973,0.9220297932624817,0.030366021879574656,494021,4,mse,nadam,tanh,2,128,1024,0.2,CuDNNLSTM,labelencoder
4,0.9832577705383301,0.005682857544565611,0.9234444499015808,0.030203572081639207,494021,4,mse,nadam,tanh,2,128,1024,0.2,CuDNNLSTM,labelencoder
0,0.9776365756988525,0.008212657775965184,0.9242803454399109,0.02959444219925662,494021,4,mse,nadam,sigmoid,1,128,1024,0.2,CuDNNLSTM,labelencoder
1,0.9949395060539246,0.0019164652514137802,0.9218497276306152,0.030914401208261083,494021,4,mse,nadam,sigmoid,1,128,1024,0.2,CuDNNLSTM,labelencoder
2,0.9890186786651611,0.004052450392187188,0.9239428043365479,0.028439071400823038,494021,4,mse,nadam,sigmoid,1,128,1024,0.2,CuDNNLSTM,labelencoder
3,0.9965547919273376,0.0012734255411546494,0.9239073991775513,0.02851279390692312,494021,4,mse,nadam,sigmoid,1,128,1024,0.2,CuDNNLSTM,labelencoder
4,0.9967470765113831,0.0011735068521377624,0.9249073266983032,0.029324250383174634,494021,4,mse,nadam,sigmoid,1,128,1024,0.2,CuDNNLSTM,labelencoder
0,0.9169063568115234,0.031213119092674105,0.9221262335777283,0.029945972866847987,494021,4,mse,nadam,sigmoid,2,128,1024,0.2,CuDNNLSTM,labelencoder
1,0.9944719076156616,0.0021179714078971377,0.923968493938446,0.029381223647153176,494021,4,mse,nadam,sigmoid,2,128,1024,0.2,CuDNNLSTM,labelencoder
2,0.9955163598060608,0.0016695393099770775,0.9227499961853027,0.02929398397408452,494021,4,mse,nadam,sigmoid,2,128,1024,0.2,CuDNNLSTM,labelencoder
3,0.9964434504508972,0.0012858622167538566,0.9218079447746277,0.030132029109167305,494021,4,mse,nadam,sigmoid,2,128,1024,0.2,CuDNNLSTM,labelencoder
4,0.981664776802063,0.006611943424823338,0.9233897924423218,0.028996058586295448,494021,4,mse,nadam,sigmoid,2,128,1024,0.2,CuDNNLSTM,labelencoder
0,0.7878551483154297,0.0970421664671954,0.7390082478523254,0.0834515833146893,494021,4,mse,nadam,sigmoid,2,4,1024,0.2,CuDNNLSTM,labelencoder
1,0.8242139220237732,0.060843872104182364,0.7788823843002319,0.051983334100912194,494021,4,mse,nadam,sigmoid,2,4,1024,0.2,CuDNNLSTM,labelencoder
2,0.9039777517318726,0.03788940070970174,0.918354868888855,0.03807489031145111,494021,4,mse,nadam,sigmoid,2,4,1024,0.2,CuDNNLSTM,labelencoder
3,0.9354096055030823,0.02407145523473098,0.9161203503608704,0.029983329213283127,494021,4,mse,nadam,sigmoid,2,4,1024,0.2,CuDNNLSTM,labelencoder
4,0.9462775588035583,0.018859368037087525,0.9172617197036743,0.029421264867410632,494021,4,mse,nadam,sigmoid,2,4,1024,0.2,CuDNNLSTM,labelencoder
0,0.7950937151908875,0.07724210456965504,0.9196698665618896,0.03570750954185905,494021,4,mse,nadam,sigmoid,2,8,1024,0.2,CuDNNLSTM,labelencoder
1,0.9764524102210999,0.013022477281712156,0.9215796589851379,0.028126636251718438,494021,4,mse,nadam,sigmoid,2,8,1024,0.2,CuDNNLSTM,labelencoder
2,0.9869742393493652,0.007679495866143908,0.9216407537460327,0.0286218642459322,494021,4,mse,nadam,sigmoid,2,8,1024,0.2,CuDNNLSTM,labelencoder
3,0.9885045289993286,0.004780583693275917,0.921602189540863,0.030117467795443737,494021,4,mse,nadam,sigmoid,2,8,1024,0.2,CuDNNLSTM,labelencoder
4,0.9921218156814575,0.003904619916497857,0.9216857552528381,0.030435923935773695,494021,4,mse,nadam,sigmoid,2,8,1024,0.2,CuDNNLSTM,labelencoder
0,0.9478564858436584,0.02072714793846247,0.923302948474884,0.02933150942450984,494021,4,mse,nadam,sigmoid,2,32,1024,0.2,CuDNNLSTM,labelencoder
1,0.994425356388092,0.002240788870611864,0.9235730171203613,0.029689777750290244,494021,4,mse,nadam,sigmoid,2,32,1024,0.2,CuDNNLSTM,labelencoder
2,0.9946135878562927,0.002100088538360958,0.9234926700592041,0.02983175396586377,494021,4,mse,nadam,sigmoid,2,32,1024,0.2,CuDNNLSTM,labelencoder
3,0.9807255268096924,0.007128909163574811,0.9227306842803955,0.03024302839720843,494021,4,mse,nadam,sigmoid,2,32,1024,0.2,CuDNNLSTM,labelencoder
4,0.9845229387283325,0.005950052799615106,0.9213352799415588,0.03058437764781236,494021,4,mse,nadam,sigmoid,2,32,1024,0.2,CuDNNLSTM,labelencoder
0,0.9669285416603088,0.012235304434283717,0.9234541058540344,0.029676312992897774,494021,4,mse,nadam,sigmoid,2,64,1024,0.2,CuDNNLSTM,labelencoder
1,0.9945406913757324,0.002099004680843378,0.9247015714645386,0.029324413639926623,494021,4,mse,nadam,sigmoid,2,64,1024,0.2,CuDNNLSTM,labelencoder
2,0.9947087168693542,0.0020202209968445753,0.9228721261024475,0.02949640433331347,494021,4,mse,nadam,sigmoid,2,64,1024,0.2,CuDNNLSTM,labelencoder
3,0.9629145264625549,0.012268609099605789,0.9227113723754883,0.02963010042423026,494021,4,mse,nadam,sigmoid,2,64,1024,0.2,CuDNNLSTM,labelencoder
4,0.9942188858985901,0.0022847882599913195,0.922688901424408,0.030213410419846203,494021,4,mse,nadam,sigmoid,2,64,1024,0.2,CuDNNLSTM,labelencoder
0,0.9765576720237732,0.008263857891494654,0.9229460954666138,0.029937913948006576,494021,4,mse,nadam,sigmoid,2,128,1024,0.2,CuDNNLSTM,labelencoder
1,0.9747359156608582,0.009752752698675309,0.9238495230674744,0.029387260126823096,494021,4,mse,nadam,sigmoid,2,128,1024,0.2,CuDNNLSTM,labelencoder
2,0.9946379065513611,0.0019271398497836725,0.9241099953651428,0.028041497914915784,494021,4,mse,nadam,sigmoid,2,128,1024,0.2,CuDNNLSTM,labelencoder
3,0.9966378211975098,0.0012758427100361645,0.9232515096664429,0.029158264978743676,494021,4,mse,nadam,sigmoid,2,128,1024,0.2,CuDNNLSTM,labelencoder
4,0.979172945022583,0.00799873095497849,0.9208434224128723,0.02973328799511316,494021,4,mse,nadam,sigmoid,2,128,1024,0.2,CuDNNLSTM,labelencoder
0,0.9746994376182556,0.008935442872057414,0.9241646528244019,0.02957754421507846,494021,4,mse,nadam,sigmoid,2,256,1024,0.2,CuDNNLSTM,labelencoder
1,0.9934172630310059,0.0024170084287713305,0.7474576234817505,0.0704500442702933,494021,4,mse,nadam,sigmoid,2,256,1024,0.2,CuDNNLSTM,labelencoder
2,0.9499211311340332,0.01915606918727118,0.9242321252822876,0.029352583886822263,494021,4,mse,nadam,sigmoid,2,256,1024,0.2,CuDNNLSTM,labelencoder
3,0.9789097905158997,0.008117267031763126,0.9192904829978943,0.03129884766050765,494021,4,mse,nadam,sigmoid,2,256,1024,0.2,CuDNNLSTM,labelencoder
4,0.9742096066474915,0.009041720083146597,0.9217982888221741,0.029694980654296377,494021,4,mse,nadam,sigmoid,2,256,1024,0.2,CuDNNLSTM,labelencoder
0,0.9599106311798096,0.014881629980668531,0.9230393171310425,0.02979133811401385,494021,4,mse,nadam,sigmoid,2,128,1024,0,CuDNNLSTM,labelencoder
1,0.9901461601257324,0.0037260736233631834,0.9244668483734131,0.02905837519678056,494021,4,mse,nadam,sigmoid,2,128,1024,0,CuDNNLSTM,labelencoder
2,0.9946844577789307,0.0019299444014512254,0.9229043126106262,0.029443187850654477,494021,4,mse,nadam,sigmoid,2,128,1024,0,CuDNNLSTM,labelencoder
3,0.9959131479263306,0.00147473855121311,0.9241774678230286,0.02854618762385778,494021,4,mse,nadam,sigmoid,2,128,1024,0,CuDNNLSTM,labelencoder
4,0.9968969225883484,0.0011330805094845189,0.922164797782898,0.029730952237042023,494021,4,mse,nadam,sigmoid,2,128,1024,0,CuDNNLSTM,labelencoder
0,0.9321222901344299,0.025433621118091516,0.9237948656082153,0.030765633455636033,494021,4,mse,nadam,sigmoid,2,128,1024,0.1,CuDNNLSTM,labelencoder
1,0.9942411184310913,0.0022176488554626096,0.923383355140686,0.029381616221735973,494021,4,mse,nadam,sigmoid,2,128,1024,0.1,CuDNNLSTM,labelencoder
2,0.9692158699035645,0.011099219350022721,0.9248591065406799,0.028751558463451534,494021,4,mse,nadam,sigmoid,2,128,1024,0.1,CuDNNLSTM,labelencoder
3,0.9954516291618347,0.001623738530879095,0.9240521192550659,0.028519171908754557,494021,4,mse,nadam,sigmoid,2,128,1024,0.1,CuDNNLSTM,labelencoder
4,0.9967045783996582,0.0011729372239378684,0.9242867827415466,0.02929638904609182,494021,4,mse,nadam,sigmoid,2,128,1024,0.1,CuDNNLSTM,labelencoder
0,0.9744221568107605,0.009147678893337896,0.9233543872833252,0.029961712489465366,494021,4,mse,nadam,sigmoid,2,128,1024,0.2,CuDNNLSTM,labelencoder
1,0.9685458540916443,0.01035732133830984,0.9239492416381836,0.029296738365588992,494021,4,mse,nadam,sigmoid,2,128,1024,0.2,CuDNNLSTM,labelencoder
2,0.9944941401481628,0.002093303200317712,0.9238495230674744,0.029197443509296983,494021,4,mse,nadam,sigmoid,2,128,1024,0.2,CuDNNLSTM,labelencoder
3,0.9949010014533997,0.0018724263630139262,0.9255053400993347,0.028885440816278182,494021,4,mse,nadam,sigmoid,2,128,1024,0.2,CuDNNLSTM,labelencoder
4,0.9861200451850891,0.005100394441709978,0.9218658208847046,0.029889900149641966,494021,4,mse,nadam,sigmoid,2,128,1024,0.2,CuDNNLSTM,labelencoder
0,0.9774746298789978,0.008315852953150167,0.9235794544219971,0.02987874815016928,494021,4,mse,nadam,sigmoid,2,128,1024,0.3,CuDNNLSTM,labelencoder
1,0.9174771904945374,0.03113069856053648,0.9230489730834961,0.0298759903240039,494021,4,mse,nadam,sigmoid,2,128,1024,0.3,CuDNNLSTM,labelencoder
2,0.9757823944091797,0.009141615393331614,0.921688973903656,0.02933160372078802,494021,4,mse,nadam,sigmoid,2,128,1024,0.3,CuDNNLSTM,labelencoder
3,0.9805473685264587,0.007524496178810868,0.9219751358032227,0.029368553419620226,494021,4,mse,nadam,sigmoid,2,128,1024,0.3,CuDNNLSTM,labelencoder
4,0.9966478943824768,0.0012545718291922805,0.9220908880233765,0.029623927446552914,494021,4,mse,nadam,sigmoid,2,128,1024,0.3,CuDNNLSTM,labelencoder
0,0.977351188659668,0.008182837667707157,0.9229428768157959,0.03007779829090897,494021,4,mse,nadam,sigmoid,2,128,1024,0.4,CuDNNLSTM,labelencoder
1,0.9822314977645874,0.006579634386941823,0.9236855506896973,0.029807062197025596,494021,4,mse,nadam,sigmoid,2,128,1024,0.4,CuDNNLSTM,labelencoder
2,0.9945791959762573,0.002074277345837375,0.9238817095756531,0.029776029988602907,494021,4,mse,nadam,sigmoid,2,128,1024,0.4,CuDNNLSTM,labelencoder
3,0.9947087168693542,0.0020143733680225216,0.9233415722846985,0.030151399038361355,494021,4,mse,nadam,sigmoid,2,128,1024,0.4,CuDNNLSTM,labelencoder
4,0.9947249293327332,0.0019658967552946983,0.9205186367034912,0.030901678672318366,494021,4,mse,nadam,sigmoid,2,128,1024,0.4,CuDNNLSTM,labelencoder
0,0.9775657057762146,0.00834269334617421,0.9240295886993408,0.02986721364229903,494021,4,mse,nadam,sigmoid,2,128,1024,0.5,CuDNNLSTM,labelencoder
1,0.9944638013839722,0.0021109213244686923,0.9243928790092468,0.029649592846412772,494021,4,mse,nadam,sigmoid,2,128,1024,0.5,CuDNNLSTM,labelencoder
2,0.9947836399078369,0.0019365571524315338,0.924492597579956,0.02837993654476339,494021,4,mse,nadam,sigmoid,2,128,1024,0.5,CuDNNLSTM,labelencoder
3,0.9572427272796631,0.015784009154771707,0.9225731492042542,0.029322924897526675,494021,4,mse,nadam,sigmoid,2,128,1024,0.5,CuDNNLSTM,labelencoder
4,0.9622485637664795,0.012940383468096676,0.9225731492042542,0.030323753715447495,494021,4,mse,nadam,sigmoid,2,128,1024,0.5,CuDNNLSTM,labelencoder
0,0.9773471355438232,0.008544987765229004,0.9230457544326782,0.030370383309570714,494021,4,mse,nadam,sigmoid,2,128,1024,0.6,CuDNNLSTM,labelencoder
1,0.9812862277030945,0.006701413404235351,0.923383355140686,0.029953764939669142,494021,4,mse,nadam,sigmoid,2,128,1024,0.6,CuDNNLSTM,labelencoder
2,0.994419276714325,0.002142353016663499,0.9214542508125305,0.030693783236885673,494021,4,mse,nadam,sigmoid,2,128,1024,0.6,CuDNNLSTM,labelencoder
3,0.9944334626197815,0.00211803452998149,0.924357533454895,0.029736629871164228,494021,4,mse,nadam,sigmoid,2,128,1024,0.6,CuDNNLSTM,labelencoder
4,0.9947046637535095,0.001969650997527403,0.9235794544219971,0.02857685805220233,494021,4,mse,nadam,sigmoid,2,128,1024,0.6,CuDNNLSTM,labelencoder
0,0.9896684288978577,0.0038060620786840886,0.9217468500137329,0.02976308751448727,494021,4,mse,nadam,sigmoid,2,128,128,0.2,CuDNNLSTM,labelencoder
1,0.9965204000473022,0.001183306465616084,0.9228721261024475,0.029050396985679326,494021,4,mse,nadam,sigmoid,2,128,128,0.2,CuDNNLSTM,labelencoder
2,0.9978624582290649,0.0007201860190824614,0.920303225517273,0.03275598926779255,494021,4,mse,nadam,sigmoid,2,128,128,0.2,CuDNNLSTM,labelencoder
3,0.9979616403579712,0.0007294000163165335,0.9209913015365601,0.03096863297764348,494021,4,mse,nadam,sigmoid,2,128,128,0.2,CuDNNLSTM,labelencoder
4,0.9982531070709229,0.0006153878887004689,0.9228785634040833,0.02925873442720298,494021,4,mse,nadam,sigmoid,2,128,128,0.2,CuDNNLSTM,labelencoder
0,0.9848852753639221,0.005510796338394711,0.9233126044273376,0.02950430632366177,494021,4,mse,nadam,sigmoid,2,128,256,0.2,CuDNNLSTM,labelencoder
1,0.9916461110115051,0.0029423549907323346,0.9227081537246704,0.03007400972934628,494021,4,mse,nadam,sigmoid,2,128,256,0.2,CuDNNLSTM,labelencoder
2,0.9975648522377014,0.0008371062618264917,0.9214960932731628,0.03043530680431628,494021,4,mse,nadam,sigmoid,2,128,256,0.2,CuDNNLSTM,labelencoder
3,0.9977855086326599,0.0007573098359562214,0.9209591150283813,0.029775055867164335,494021,4,mse,nadam,sigmoid,2,128,256,0.2,CuDNNLSTM,labelencoder
4,0.9984170794487,0.0005262704525459535,0.9211874008178711,0.03060890316739795,494021,4,mse,nadam,sigmoid,2,128,256,0.2,CuDNNLSTM,labelencoder
0,0.9771527647972107,0.008397997102299775,0.9236244559288025,0.029646368006692007,494021,4,mse,nadam,sigmoid,2,128,512,0.2,CuDNNLSTM,labelencoder
1,0.9944394826889038,0.0020939039131023757,0.9253542423248291,0.028573895187959244,494021,4,mse,nadam,sigmoid,2,128,512,0.2,CuDNNLSTM,labelencoder
2,0.9962188005447388,0.0013219220987156512,0.921663224697113,0.029385081061357964,494021,4,mse,nadam,sigmoid,2,128,512,0.2,CuDNNLSTM,labelencoder
3,0.9974656701087952,0.0008966882330998207,0.9224895238876343,0.030042558280192803,494021,4,mse,nadam,sigmoid,2,128,512,0.2,CuDNNLSTM,labelencoder
4,0.980043351650238,0.007171963578746077,0.9221583604812622,0.03001117876689816,494021,4,mse,nadam,sigmoid,2,128,512,0.2,CuDNNLSTM,labelencoder
0,0.9776851534843445,0.008227459821118777,0.9241871237754822,0.029743526367945625,494021,4,mse,nadam,sigmoid,2,128,1024,0.2,CuDNNLSTM,labelencoder
